3.865674591064453125e+01,1.009787216186523438e+02,4.632155990600585938e+01,1.595545654296875000e+02,7.893687438964843750e+01,2.079130706787109375e+02,1.203528594970703125e+02,2.184198913574218750e+02,1.632446899414062500e+02,2.090498962402343750e+02,1.968594360351562500e+02,1.605640716552734375e+02,2.043265075683593750e+02,1.002529296875000000e+02,4.980312347412109375e+01,7.868429565429687500e+01,7.418555450439453125e+01,6.376607894897460938e+01,1.057496261596679688e+02,6.765973663330078125e+01,1.291133422851562500e+02,6.797954559326171875e+01,1.596367950439453125e+02,6.167733383178710938e+01,1.848923950195312500e+02,7.467798614501953125e+01,1.204836883544921875e+02,8.540540313720703125e+01,1.202495803833007812e+02,1.173723754882812500e+02,1.035303421020507812e+02,1.355970153808593750e+02,1.203233337402343750e+02,1.376506958007812500e+02,1.372312316894531250e+02,1.347794342041015625e+02,6.857601928710937500e+01,9.193471527099609375e+01,9.778371429443359375e+01,9.091616058349609375e+01,1.413689880371093750e+02,9.125434112548828125e+01,1.704557342529296875e+02,9.211333465576171875e+01,8.887290954589843750e+01,1.675791931152343750e+02,1.013934097290039062e+02,1.564810028076171875e+02,1.124032821655273438e+02,1.516814422607421875e+02,1.208383102416992188e+02,1.534795227050781250e+02,1.287822113037109375e+02,1.513623657226562500e+02,1.406716766357421875e+02,1.564193725585937500e+02,1.511299743652343750e+02,1.662780303955078125e+02,1.413813476562500000e+02,1.691951293945312500e+02,1.293215637207031250e+02,1.703815002441406250e+02,1.196612319946289062e+02,1.712208404541015625e+02,1.111127777099609375e+02,1.709706573486328125e+02,1.008951110839843750e+02,1.686864166259765625e+02,9.505937957763671875e+01,1.651193237304687500e+02,1.117438964843750000e+02,1.613750305175781250e+02,1.205246505737304688e+02,1.616311492919921875e+02,1.293218688964843750e+02,1.610181427001953125e+02,1.450086669921875000e+02,1.639841308593750000e+02,1.281800231933593750e+02,1.600197753906250000e+02,1.197666168212890625e+02,1.606055450439453125e+02,1.124500274658203125e+02,1.604863891601562500e+02
5.625885772705078125e+01,1.092121429443359375e+02,7.466640472412109375e+01,1.640972747802734375e+02,1.133259506225585938e+02,2.071224517822265625e+02,1.424587097167968750e+02,2.172908020019531250e+02,1.764667663574218750e+02,2.019434814453125000e+02,2.135325927734375000e+02,1.487510528564453125e+02,2.129143371582031250e+02,7.416371154785156250e+01,5.639325714111328125e+01,8.353182220458984375e+01,7.311865234375000000e+01,7.352145385742187500e+01,9.653790283203125000e+01,7.860019683837890625e+01,1.227864379882812500e+02,7.399760437011718750e+01,1.499982452392578125e+02,5.676852416992187500e+01,1.812210235595703125e+02,5.900345993041992188e+01,1.141161346435546875e+02,9.367775726318359375e+01,1.157264328002929688e+02,1.435072174072265625e+02,1.072192840576171875e+02,1.499646148681640625e+02,1.215243377685546875e+02,1.540221862792968750e+02,1.383498840332031250e+02,1.450900878906250000e+02,7.262532806396484375e+01,1.010065994262695312e+02,9.973363494873046875e+01,9.845249176025390625e+01,1.390402832031250000e+02,9.112899780273437500e+01,1.663265075683593750e+02,8.370013427734375000e+01,1.079193496704101562e+02,1.762357788085937500e+02,1.121080703735351562e+02,1.691049346923828125e+02,1.193423614501953125e+02,1.666000213623046875e+02,1.266086502075195312e+02,1.673618164062500000e+02,1.337654418945312500e+02,1.646349334716796875e+02,1.447500762939453125e+02,1.649799041748046875e+02,1.587142333984375000e+02,1.664165802001953125e+02,1.481077575683593750e+02,1.782996826171875000e+02,1.377895660400390625e+02,1.840895690917968750e+02,1.297894287109375000e+02,1.855194702148437500e+02,1.223993225097656250e+02,1.857474822998046875e+02,1.151309738159179688e+02,1.820471038818359375e+02,1.134641799926757812e+02,1.750765533447265625e+02,1.203072814941406250e+02,1.729897155761718750e+02,1.276692886352539062e+02,1.730768585205078125e+02,1.346634826660156250e+02,1.720923614501953125e+02,1.523522033691406250e+02,1.673087158203125000e+02,1.343751220703125000e+02,1.725465240478515625e+02,1.278477630615234375e+02,1.751961212158203125e+02,1.213566970825195312e+02,1.747750549316406250e+02
5.060305023193359375e+01,9.391018676757812500e+01,5.754396438598632812e+01,1.582404785156250000e+02,8.968059539794921875e+01,2.082295379638671875e+02,1.229781723022460938e+02,2.194573516845703125e+02,1.558576965332031250e+02,2.049637756347656250e+02,1.850705261230468750e+02,1.529940185546875000e+02,1.931514739990234375e+02,9.299757385253906250e+01,5.818493652343750000e+01,8.881560516357421875e+01,8.053407287597656250e+01,7.012097167968750000e+01,1.120737228393554688e+02,7.694214630126953125e+01,1.291970367431640625e+02,7.706584167480468750e+01,1.603870544433593750e+02,6.827086639404296875e+01,1.831457519531250000e+02,8.763385009765625000e+01,1.217798309326171875e+02,8.966247558593750000e+01,1.204792938232421875e+02,1.322769927978515625e+02,1.066225128173828125e+02,1.423427886962890625e+02,1.204169540405273438e+02,1.456172485351562500e+02,1.358817443847656250e+02,1.409660797119140625e+02,7.539975738525390625e+01,9.310974884033203125e+01,1.028610000610351562e+02,9.388719940185546875e+01,1.383477325439453125e+02,9.318074798583984375e+01,1.642260742187500000e+02,9.207228851318359375e+01,9.563316345214843750e+01,1.705470123291015625e+02,1.052445297241210938e+02,1.652470703125000000e+02,1.145990982055664062e+02,1.637478485107421875e+02,1.209224014282226562e+02,1.656533355712890625e+02,1.282240447998046875e+02,1.636735687255859375e+02,1.376497039794921875e+02,1.662575988769531250e+02,1.477252807617187500e+02,1.690758514404296875e+02,1.377313537597656250e+02,1.763537902832031250e+02,1.285327301025390625e+02,1.782051849365234375e+02,1.207884750366210938e+02,1.789498443603515625e+02,1.134353332519531250e+02,1.790262908935546875e+02,1.052938613891601562e+02,1.760925750732421875e+02,9.989585113525390625e+01,1.698386993408203125e+02,1.145703201293945312e+02,1.702604370117187500e+02,1.210303497314453125e+02,1.703771362304687500e+02,1.276533126831054688e+02,1.691171417236328125e+02,1.417618103027343750e+02,1.688274230957031250e+02,1.271297988891601562e+02,1.688023986816406250e+02,1.208110351562500000e+02,1.708647308349609375e+02,1.149511032104492188e+02,1.693879699707031250e+02
4.311038208007812500e+01,1.296251831054687500e+02,7.018679809570312500e+01,1.831156768798828125e+02,1.247650833129882812e+02,2.153647918701171875e+02,1.624177856445312500e+02,2.140514678955078125e+02,1.816085510253906250e+02,1.913323211669921875e+02,1.889416809082031250e+02,1.378763885498046875e+02,1.767920532226562500e+02,8.746478271484375000e+01,6.033240509033203125e+01,9.736237335205078125e+01,7.606886291503906250e+01,7.613703155517578125e+01,1.050292892456054688e+02,7.119945526123046875e+01,1.268487319946289062e+02,6.460253906250000000e+01,1.447819976806640625e+02,5.274864578247070312e+01,1.623084564208984375e+02,6.264624404907226562e+01,1.258488540649414062e+02,8.432794952392578125e+01,1.397214050292968750e+02,1.133151702880859375e+02,1.267332458496093750e+02,1.309743957519531250e+02,1.408772735595703125e+02,1.300486450195312500e+02,1.506239318847656250e+02,1.224884414672851562e+02,8.202939605712890625e+01,1.051119689941406250e+02,1.046508102416992188e+02,9.651284027099609375e+01,1.397654113769531250e+02,8.702394866943359375e+01,1.593253479003906250e+02,8.121995544433593750e+01,1.192236022949218750e+02,1.696551208496093750e+02,1.259897079467773438e+02,1.526903076171875000e+02,1.371200256347656250e+02,1.446898040771484375e+02,1.436374969482421875e+02,1.429387817382812500e+02,1.519645080566406250e+02,1.386762847900390625e+02,1.598092193603515625e+02,1.414876708984375000e+02,1.690760040283203125e+02,1.522805023193359375e+02,1.689243164062500000e+02,1.685511627197265625e+02,1.616952972412109375e+02,1.793227996826171875e+02,1.546954193115234375e+02,1.828632507324218750e+02,1.457375946044921875e+02,1.844115753173828125e+02,1.328406372070312500e+02,1.810310363769531250e+02,1.233171005249023438e+02,1.650308837890625000e+02,1.396324768066406250e+02,1.508684692382812500e+02,1.460791320800781250e+02,1.497813415527343750e+02,1.525062561035156250e+02,1.458961639404296875e+02,1.631193847656250000e+02,1.516603546142578125e+02,1.582471466064453125e+02,1.711228332519531250e+02,1.517706909179687500e+02,1.745363616943359375e+02,1.454693603515625000e+02,1.759720611572265625e+02
4.623094940185546875e+01,9.800694274902343750e+01,5.427282333374023438e+01,1.642579193115234375e+02,9.213180541992187500e+01,2.126954650878906250e+02,1.285009307861328125e+02,2.186476898193359375e+02,1.623106079101562500e+02,2.026140289306640625e+02,1.897836303710937500e+02,1.526084899902343750e+02,1.938295898437500000e+02,9.278224182128906250e+01,6.148160552978515625e+01,8.501530456542968750e+01,8.323874664306640625e+01,7.030889892578125000e+01,1.118450851440429688e+02,7.529482269287109375e+01,1.277055587768554688e+02,7.424738311767578125e+01,1.559985809326171875e+02,6.525786590576171875e+01,1.787473144531250000e+02,8.085150909423828125e+01,1.210380706787109375e+02,8.962665557861328125e+01,1.211570510864257812e+02,1.312990264892578125e+02,1.059250411987304688e+02,1.408750610351562500e+02,1.198889236450195312e+02,1.441446380615234375e+02,1.337856445312500000e+02,1.400993347167968750e+02,7.667092132568359375e+01,9.340270233154296875e+01,1.032989730834960938e+02,9.307640838623046875e+01,1.373342895507812500e+02,9.296477508544921875e+01,1.616091766357421875e+02,9.043127441406250000e+01,9.538142395019531250e+01,1.695112304687500000e+02,1.044712829589843750e+02,1.605354614257812500e+02,1.115848007202148438e+02,1.577206726074218750e+02,1.194256820678710938e+02,1.600356903076171875e+02,1.270989303588867188e+02,1.575812225341796875e+02,1.353113250732421875e+02,1.608551330566406250e+02,1.446389007568359375e+02,1.672950286865234375e+02,1.361362304687500000e+02,1.706849670410156250e+02,1.259293823242187500e+02,1.717384796142578125e+02,1.191046752929687500e+02,1.725681152343750000e+02,1.117439422607421875e+02,1.723380889892578125e+02,1.043500976562500000e+02,1.710844421386718750e+02,9.976462554931640625e+01,1.667099151611328125e+02,1.116716766357421875e+02,1.642256774902343750e+02,1.194533462524414062e+02,1.640743560791015625e+02,1.255995483398437500e+02,1.632617492675781250e+02,1.392263793945312500e+02,1.651477050781250000e+02,1.254411392211914062e+02,1.646286010742187500e+02,1.192928314208984375e+02,1.647100677490234375e+02,1.127940597534179688e+02,1.645212097167968750e+02
4.571326446533203125e+01,9.887957763671875000e+01,5.472679519653320312e+01,1.579777069091796875e+02,9.108538055419921875e+01,2.056660308837890625e+02,1.265524063110351562e+02,2.191260223388671875e+02,1.606464233398437500e+02,2.045913696289062500e+02,1.952679595947265625e+02,1.552107391357421875e+02,1.980235137939453125e+02,9.109991455078125000e+01,5.651991271972656250e+01,8.602980041503906250e+01,7.934098815917968750e+01,7.363443756103515625e+01,1.077428665161132812e+02,7.863291168212890625e+01,1.289806518554687500e+02,7.787935638427734375e+01,1.564666748046875000e+02,6.623459625244140625e+01,1.818047790527343750e+02,7.643209075927734375e+01,1.211958541870117188e+02,9.233235931396484375e+01,1.227036895751953125e+02,1.362243194580078125e+02,1.058340606689453125e+02,1.422681732177734375e+02,1.220793991088867188e+02,1.465683593750000000e+02,1.404475708007812500e+02,1.403904571533203125e+02,7.383509063720703125e+01,9.480713653564453125e+01,1.009892959594726562e+02,9.518497467041015625e+01,1.398118743896484375e+02,9.301712036132812500e+01,1.653688812255859375e+02,8.929389190673828125e+01,8.824085998535156250e+01,1.585825042724609375e+02,1.012884979248046875e+02,1.562119903564453125e+02,1.142423400878906250e+02,1.562915496826171875e+02,1.231338043212890625e+02,1.576145477294921875e+02,1.341180114746093750e+02,1.557051544189453125e+02,1.462461242675781250e+02,1.547380218505859375e+02,1.597977905273437500e+02,1.542932586669921875e+02,1.478353576660156250e+02,1.691378326416015625e+02,1.347963714599609375e+02,1.757344207763671875e+02,1.230025024414062500e+02,1.775478515625000000e+02,1.131344909667968750e+02,1.767195434570312500e+02,1.013264007568359375e+02,1.704231719970703125e+02,9.253823089599609375e+01,1.589208526611328125e+02,1.137053375244140625e+02,1.603898315429687500e+02,1.233013610839843750e+02,1.615822296142578125e+02,1.336448211669921875e+02,1.600527496337890625e+02,1.540559082031250000e+02,1.559800109863281250e+02,1.333501739501953125e+02,1.675934753417968750e+02,1.233387451171875000e+02,1.706222076416015625e+02,1.140591659545898438e+02,1.688720703125000000e+02
4.507686233520507812e+01,9.801123046875000000e+01,6.356467056274414062e+01,1.578078765869140625e+02,1.023143692016601562e+02,2.059482879638671875e+02,1.389356689453125000e+02,2.172582855224609375e+02,1.800181884765625000e+02,2.045101623535156250e+02,2.257087097167968750e+02,1.486419219970703125e+02,2.299046783447265625e+02,6.788140106201171875e+01,4.445666503906250000e+01,8.294657135009765625e+01,6.978388977050781250e+01,7.333289337158203125e+01,9.977012634277343750e+01,8.190346527099609375e+01,1.190966644287109375e+02,7.879424285888671875e+01,1.551616973876953125e+02,6.139020538330078125e+01,1.942811889648437500e+02,6.698711395263671875e+01,1.128255157470703125e+02,9.648693084716796875e+01,1.152302398681640625e+02,1.480346221923828125e+02,1.030386199951171875e+02,1.560488128662109375e+02,1.189458694458007812e+02,1.607936096191406250e+02,1.386430053710937500e+02,1.525448455810546875e+02,6.459426879882812500e+01,9.815901947021484375e+01,9.806282806396484375e+01,9.927592468261718750e+01,1.399168090820312500e+02,9.475077819824218750e+01,1.755099639892578125e+02,8.668235778808593750e+01,9.840899658203125000e+01,1.787060699462890625e+02,1.086470565795898438e+02,1.755475921630859375e+02,1.174925994873046875e+02,1.736179656982421875e+02,1.248150253295898438e+02,1.758426208496093750e+02,1.331229248046875000e+02,1.733283081054687500e+02,1.462326812744140625e+02,1.733934326171875000e+02,1.631819915771484375e+02,1.714480895996093750e+02,1.488161010742187500e+02,1.833539428710937500e+02,1.357236633300781250e+02,1.886647033691406250e+02,1.258208694458007812e+02,1.899748382568359375e+02,1.184954528808593750e+02,1.894797363281250000e+02,1.098852233886718750e+02,1.861945953369140625e+02,1.050791320800781250e+02,1.783419036865234375e+02,1.179002456665039062e+02,1.795758209228515625e+02,1.253357086181640625e+02,1.789864654541015625e+02,1.340885009765625000e+02,1.784658050537109375e+02,1.563546752929687500e+02,1.717558898925781250e+02,1.321925048828125000e+02,1.782676696777343750e+02,1.245326232910156250e+02,1.811780090332031250e+02,1.180825119018554688e+02,1.801188812255859375e+02
2.823253250122070312e+01,9.509934997558593750e+01,4.882823181152343750e+01,1.640177612304687500e+02,1.013103561401367188e+02,2.128097686767578125e+02,1.423782806396484375e+02,2.171146697998046875e+02,1.709710388183593750e+02,1.971215820312500000e+02,1.942016754150390625e+02,1.389537811279296875e+02,1.960334625244140625e+02,7.029818725585937500e+01,4.790848541259765625e+01,9.077030944824218750e+01,7.735690307617187500e+01,8.057372283935546875e+01,1.097280883789062500e+02,8.465834808349609375e+01,1.358547363281250000e+02,8.039981842041015625e+01,1.590894165039062500e+02,6.278746414184570312e+01,1.838386230468750000e+02,6.170676040649414062e+01,1.266607818603515625e+02,9.728401947021484375e+01,1.348732452392578125e+02,1.464816131591796875e+02,1.154065704345703125e+02,1.535972137451171875e+02,1.341012725830078125e+02,1.569774780273437500e+02,1.510836486816406250e+02,1.467203216552734375e+02,6.886258697509765625e+01,1.022265396118164062e+02,1.015776901245117188e+02,9.997777557373046875e+01,1.440449676513671875e+02,9.210098266601562500e+01,1.702544097900390625e+02,8.175415802001953125e+01,1.018394546508789062e+02,1.783319244384765625e+02,1.157102890014648438e+02,1.746053161621093750e+02,1.275690078735351562e+02,1.724994354248046875e+02,1.357055358886718750e+02,1.745394592285156250e+02,1.438017272949218750e+02,1.705223846435546875e+02,1.516983795166015625e+02,1.682802276611328125e+02,1.621547241210937500e+02,1.654295196533203125e+02,1.538386840820312500e+02,1.769409637451171875e+02,1.458467559814453125e+02,1.819736785888671875e+02,1.369228820800781250e+02,1.842708282470703125e+02,1.297640380859375000e+02,1.856625213623046875e+02,1.173353042602539062e+02,1.834465484619140625e+02,1.084292984008789062e+02,1.773182525634765625e+02,1.281235656738281250e+02,1.773109130859375000e+02,1.363831024169921875e+02,1.760354156494140625e+02,1.447054901123046875e+02,1.741513214111328125e+02,1.562047119140625000e+02,1.673689727783203125e+02,1.444676666259765625e+02,1.739296264648437500e+02,1.362821960449218750e+02,1.775689849853515625e+02,1.293052978515625000e+02,1.776365814208984375e+02
3.950519561767578125e+01,8.396369171142578125e+01,4.895692062377929688e+01,1.525115509033203125e+02,8.365407562255859375e+01,2.067720336914062500e+02,1.213626632690429688e+02,2.192152252197265625e+02,1.591993408203125000e+02,2.049735412597656250e+02,1.918328857421875000e+02,1.504759063720703125e+02,2.026152648925781250e+02,8.385615539550781250e+01,4.975857925415039062e+01,8.109184265136718750e+01,7.758486938476562500e+01,7.134976196289062500e+01,1.075802536010742188e+02,8.071835327148437500e+01,1.305210266113281250e+02,8.181536102294921875e+01,1.623057403564453125e+02,7.262203979492187500e+01,1.890368652343750000e+02,8.363208007812500000e+01,1.208397827148437500e+02,9.359723663330078125e+01,1.186815185546875000e+02,1.428323059082031250e+02,1.028107452392578125e+02,1.488440704345703125e+02,1.177476425170898438e+02,1.543315429687500000e+02,1.352425689697265625e+02,1.485423278808593750e+02,6.863723754882812500e+01,9.082382202148437500e+01,9.961899566650390625e+01,9.358747863769531250e+01,1.409462280273437500e+02,9.542365264892578125e+01,1.704553375244140625e+02,9.357259368896484375e+01,8.949948120117187500e+01,1.739727172851562500e+02,1.007330780029296875e+02,1.695248260498046875e+02,1.103801193237304688e+02,1.685560455322265625e+02,1.180500106811523438e+02,1.714160461425781250e+02,1.272305221557617188e+02,1.693725128173828125e+02,1.365873565673828125e+02,1.711310119628906250e+02,1.475841979980468750e+02,1.733216705322265625e+02,1.370792846679687500e+02,1.802695312500000000e+02,1.268695220947265625e+02,1.822479095458984375e+02,1.169895553588867188e+02,1.833379058837890625e+02,1.090068817138671875e+02,1.824047698974609375e+02,1.001276855468750000e+02,1.794339752197265625e+02,9.457057952880859375e+01,1.731021270751953125e+02,1.096789093017578125e+02,1.746613922119140625e+02,1.176495361328125000e+02,1.756177520751953125e+02,1.265435180664062500e+02,1.738827362060546875e+02,1.416066894531250000e+02,1.732356262207031250e+02,1.257364654541015625e+02,1.731363983154296875e+02,1.176849441528320312e+02,1.745540924072265625e+02,1.111222152709960938e+02,1.730480957031250000e+02
5.547212982177734375e+01,9.128575134277343750e+01,6.013293838500976562e+01,1.506702880859375000e+02,9.009918212890625000e+01,2.020685577392578125e+02,1.176234741210937500e+02,2.180360260009765625e+02,1.602970886230468750e+02,2.094995117187500000e+02,2.162807006835937500e+02,1.641579132080078125e+02,2.289251251220703125e+02,8.966661071777343750e+01,5.843317794799804688e+01,7.184075927734375000e+01,7.844874572753906250e+01,6.230385971069335938e+01,1.018638534545898438e+02,7.043805694580078125e+01,1.218882369995117188e+02,6.938458251953125000e+01,1.548200683593750000e+02,6.246854019165039062e+01,1.841065063476562500e+02,7.604337310791015625e+01,1.135947265625000000e+02,9.294802856445312500e+01,1.056328506469726562e+02,1.367007904052734375e+02,9.532794952392578125e+01,1.465699920654296875e+02,1.087065811157226562e+02,1.524626770019531250e+02,1.259438171386718750e+02,1.496576385498046875e+02,7.210559844970703125e+01,8.958358764648437500e+01,9.882118225097656250e+01,9.386354827880859375e+01,1.364352416992187500e+02,9.637736511230468750e+01,1.671815032958984375e+02,9.374944305419921875e+01,8.881040191650390625e+01,1.709331359863281250e+02,9.484063720703125000e+01,1.662246704101562500e+02,1.021747970581054688e+02,1.639093780517578125e+02,1.085471878051757812e+02,1.663982543945312500e+02,1.157688522338867188e+02,1.659487762451171875e+02,1.271514816284179688e+02,1.702349853515625000e+02,1.419048309326171875e+02,1.736890411376953125e+02,1.277123489379882812e+02,1.801920166015625000e+02,1.150655593872070312e+02,1.804264221191406250e+02,1.065752792358398438e+02,1.813475189208984375e+02,1.012304840087890625e+02,1.804981536865234375e+02,9.516291046142578125e+01,1.753210906982421875e+02,9.213706207275390625e+01,1.703365783691406250e+02,1.025648117065429688e+02,1.716941986083984375e+02,1.080169067382812500e+02,1.717659454345703125e+02,1.156970672607421875e+02,1.723747253417968750e+02,1.346667633056640625e+02,1.729923400878906250e+02,1.136895523071289062e+02,1.711847076416015625e+02,1.080798492431640625e+02,1.721274566650390625e+02,1.025921325683593750e+02,1.707299041748046875e+02
